Arguments are...
log_dir: ./test_run
sdf_dir: data/intra_gsm_clean
split_path: data/intra_gsm_clean/splits/split0.npy
n_epochs: 100
warmup_epochs: 2
batch_size: 64
mini_batch: 4
lr: 0.001
num_workers: 2
hidden_dim: 100
depth: 3
n_layers: 2
optimizer: adam
scheduler: plateau
verbose: True

Model parameters are:
node_dim: 26
edge_dim: 2
hidden_dim: 100
depth: 3
n_layers: 2


Optimizer parameters are:
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)

Scheduler state dict is:
factor: 0.7
min_lrs: [1e-05]
patience: 5
verbose: False
cooldown: 0
cooldown_counter: 0
mode: min
threshold: 0.0001
threshold_mode: rel
best: inf
num_bad_epochs: 0
mode_worse: inf
eps: 1e-08
last_epoch: 0

Starting training...
Parameter Norm: 44.03821010840034	 Gradient Norm: 10.00000278089395	 Loss: 2.4383692741394043
Parameter Norm: 46.06681614066408	 Gradient Norm: 9.99999945293159	 Loss: 0.10512969642877579
Parameter Norm: 46.06673478862226	 Gradient Norm: 9.999999900334817	 Loss: 0.0931769534945488
Parameter Norm: 46.06677825652135	 Gradient Norm: 9.999999185144178	 Loss: 0.09583044052124023
Parameter Norm: 46.06695044307713	 Gradient Norm: 10.000001666149043	 Loss: 0.08281669020652771
Parameter Norm: 46.067226838843425	 Gradient Norm: 6.123833151804293	 Loss: 0.08044010400772095
Parameter Norm: 46.06768419147922	 Gradient Norm: 9.999999427489117	 Loss: 0.0808398425579071
Parameter Norm: 46.06803898668036	 Gradient Norm: 7.655007629993519	 Loss: 0.0934293195605278
Parameter Norm: 46.06842837712113	 Gradient Norm: 9.999997255233215	 Loss: 0.0837218314409256
Parameter Norm: 46.068920394875065	 Gradient Norm: 10.00000061191082	 Loss: 0.0795925185084343
Parameter Norm: 46.069508093761904	 Gradient Norm: 8.227854546490816	 Loss: 0.07901081442832947
Parameter Norm: 46.06997418421196	 Gradient Norm: 9.99999928062396	 Loss: 0.08867790549993515
Parameter Norm: 46.0702898089793	 Gradient Norm: 4.7256746580764935	 Loss: 0.07210056483745575
Parameter Norm: 46.070626484445036	 Gradient Norm: 8.756637526133716	 Loss: 0.08359219133853912
Parameter Norm: 46.07080084193762	 Gradient Norm: 10.000000473175971	 Loss: 0.08604113757610321
Parameter Norm: 46.07083694116081	 Gradient Norm: 10.000000008912181	 Loss: 0.06700403243303299
Parameter Norm: 46.071031008214796	 Gradient Norm: 10.000000553928361	 Loss: 0.07274685800075531
Parameter Norm: 46.07132439526591	 Gradient Norm: 9.999996872284617	 Loss: 0.09688396751880646
Parameter Norm: 46.071713736782854	 Gradient Norm: 1.3592754669600249	 Loss: 0.06841055303812027
Parameter Norm: 46.07211194337897	 Gradient Norm: 9.999996514442365	 Loss: 0.09267006069421768
Parameter Norm: 46.072420161904944	 Gradient Norm: 9.999996607873241	 Loss: 0.08682184666395187
Parameter Norm: 46.07285419218033	 Gradient Norm: 9.999998783945795	 Loss: 0.06680119782686234
Parameter Norm: 46.073188628419686	 Gradient Norm: 9.999999926092839	 Loss: 0.07878322154283524
Parameter Norm: 46.07364151255745	 Gradient Norm: 10.000000241105333	 Loss: 0.09228044003248215
Parameter Norm: 46.07393951855617	 Gradient Norm: 3.721997403808727	 Loss: 0.07703747600317001
Parameter Norm: 46.074233841904395	 Gradient Norm: 1.2976344738647967	 Loss: 0.07355431467294693
Parameter Norm: 46.07447673434854	 Gradient Norm: 10.000000068404907	 Loss: 0.07097785174846649
Epoch 29: Training Loss 0.036550310381965316
Epoch 29: Validation Loss 0.038699439317342696
Parameter Norm: 46.074684843895	 Gradient Norm: 9.999998035765387	 Loss: 0.07370444387197495
Parameter Norm: 46.07504675207022	 Gradient Norm: 9.999999872812477	 Loss: 0.06733370572328568
Parameter Norm: 46.07531673180465	 Gradient Norm: 9.999999482532289	 Loss: 0.09052597731351852
Parameter Norm: 46.07572041278963	 Gradient Norm: 10.000000471859497	 Loss: 0.07633621245622635
Parameter Norm: 46.076260064063455	 Gradient Norm: 10.000004347632537	 Loss: 0.08961421251296997
Parameter Norm: 46.07666935754765	 Gradient Norm: 10.000000553654486	 Loss: 0.07361848652362823
Parameter Norm: 46.07719085520424	 Gradient Norm: 10.000001109611622	 Loss: 0.08058203011751175
Parameter Norm: 46.07778717865738	 Gradient Norm: 10.00000252434005	 Loss: 0.06872919946908951
Parameter Norm: 46.078402171958196	 Gradient Norm: 10.000000871294985	 Loss: 0.08511845767498016
Parameter Norm: 46.07888850242746	 Gradient Norm: 9.99999731680527	 Loss: 0.08496766537427902
Parameter Norm: 46.07922058613302	 Gradient Norm: 10.000000207018374	 Loss: 0.1097799688577652
Parameter Norm: 46.07942228977946	 Gradient Norm: 9.999997893980858	 Loss: 0.10769562423229218
Parameter Norm: 46.07949869776679	 Gradient Norm: 7.2795300409048025	 Loss: 0.07092689722776413
Parameter Norm: 46.07950706260937	 Gradient Norm: 10.000002487234127	 Loss: 0.07681076973676682
Parameter Norm: 46.07965652856455	 Gradient Norm: 3.8169803440186403	 Loss: 0.07100602239370346
Parameter Norm: 46.079745324285845	 Gradient Norm: 4.4203886225434506	 Loss: 0.08049309998750687
Parameter Norm: 46.07988132920495	 Gradient Norm: 10.000000879148764	 Loss: 0.10108321160078049
Parameter Norm: 46.08012967862639	 Gradient Norm: 9.999999098994888	 Loss: 0.06647329777479172
Parameter Norm: 46.080497531620715	 Gradient Norm: 10.000000057068554	 Loss: 0.13109049201011658
Parameter Norm: 46.0807069092573	 Gradient Norm: 10.000000537330118	 Loss: 0.09823411703109741
Parameter Norm: 46.081057486924756	 Gradient Norm: 9.999999794945474	 Loss: 0.06916705518960953
Parameter Norm: 46.08152669794323	 Gradient Norm: 7.212136028350649	 Loss: 0.08284333348274231
Parameter Norm: 46.082094871120795	 Gradient Norm: 9.999999887336333	 Loss: 0.07368241995573044
Parameter Norm: 46.082838924992295	 Gradient Norm: 4.906815688584291	 Loss: 0.06198517978191376
Parameter Norm: 46.08353193918888	 Gradient Norm: 10.000000421358576	 Loss: 0.13833744823932648
Parameter Norm: 46.084022465721176	 Gradient Norm: 9.99999968244433	 Loss: 0.10966888815164566
Parameter Norm: 46.08435058531339	 Gradient Norm: 9.99999919929836	 Loss: 0.1138443797826767
Parameter Norm: 46.08449979857011	 Gradient Norm: 10.000000281692182	 Loss: 0.10180442780256271
Parameter Norm: 46.08451042132623	 Gradient Norm: 9.999999093130057	 Loss: 0.10179789364337921
Parameter Norm: 46.08439452815534	 Gradient Norm: 9.99999947595297	 Loss: 0.10458901524543762
Parameter Norm: 46.084191769760096	 Gradient Norm: 9.999998276015429	 Loss: 0.10011885315179825
Parameter Norm: 46.083927438880764	 Gradient Norm: 10.000000140769805	 Loss: 0.09580258280038834
Parameter Norm: 46.08381154941918	 Gradient Norm: 10.000000940431951	 Loss: 0.11014321446418762
Parameter Norm: 46.083815744264385	 Gradient Norm: 10.000000048410085	 Loss: 0.11171159148216248
Parameter Norm: 46.083900849196546	 Gradient Norm: 9.999998489444222	 Loss: 0.08661817759275436
Parameter Norm: 46.08405053352155	 Gradient Norm: 10.000000093413687	 Loss: 0.10979894548654556
Parameter Norm: 46.08426332162795	 Gradient Norm: 10.000001137655596	 Loss: 0.08279415965080261
Parameter Norm: 46.08450618793685	 Gradient Norm: 9.999998913648383	 Loss: 0.0926118791103363
Parameter Norm: 46.08475153396002	 Gradient Norm: 5.402239265732382	 Loss: 0.07839126139879227
Parameter Norm: 46.08506782313311	 Gradient Norm: 10.000001968387801	 Loss: 0.1015889123082161
Parameter Norm: 46.08527741623648	 Gradient Norm: 10.000001078207838	 Loss: 0.09179393947124481
Parameter Norm: 46.08536348737754	 Gradient Norm: 10.00000165404864	 Loss: 0.08815890550613403
Parameter Norm: 46.085354294550434	 Gradient Norm: 10.000001271490982	 Loss: 0.08516842871904373
Parameter Norm: 46.085244824643816	 Gradient Norm: 10.000000305493156	 Loss: 0.09060600399971008
Parameter Norm: 46.085028062679356	 Gradient Norm: 10.00000085107564	 Loss: 0.09371915459632874
Parameter Norm: 46.08476439567225	 Gradient Norm: 9.999999514924687	 Loss: 0.07183317095041275
Parameter Norm: 46.08449767696977	 Gradient Norm: 5.214054222382322	 Loss: 0.08605160564184189
Parameter Norm: 46.08443667311893	 Gradient Norm: 10.000001330187981	 Loss: 0.0781082808971405
Parameter Norm: 46.08454484890281	 Gradient Norm: 9.999998866551413	 Loss: 0.09433792531490326
Parameter Norm: 46.08472621405028	 Gradient Norm: 9.999999610353608	 Loss: 0.08793080598115921
Parameter Norm: 46.08502048043856	 Gradient Norm: 9.999998501310404	 Loss: 0.09109732508659363
Parameter Norm: 46.08539699150652	 Gradient Norm: 10.000000700309409	 Loss: 0.081711545586586
Parameter Norm: 46.08586912764693	 Gradient Norm: 10.000001356429525	 Loss: 0.07458949834108353
Parameter Norm: 46.08644028564548	 Gradient Norm: 10.000000637910963	 Loss: 0.08632902801036835
Parameter Norm: 46.08675071088431	 Gradient Norm: 9.999999709817654	 Loss: 0.08389264345169067
Parameter Norm: 46.08692615768527	 Gradient Norm: 10.000001016154087	 Loss: 0.08380985260009766
Parameter Norm: 46.08693695620433	 Gradient Norm: 9.999998536596287	 Loss: 0.0903630331158638
Parameter Norm: 46.086836429606045	 Gradient Norm: 3.2835243613022125	 Loss: 0.07691185176372528
Parameter Norm: 46.08703356615964	 Gradient Norm: 9.999998365803453	 Loss: 0.06964003294706345
Parameter Norm: 46.08716225677316	 Gradient Norm: 9.999997615233255	 Loss: 0.07874492555856705
Parameter Norm: 46.087265784146496	 Gradient Norm: 5.024205868515859	 Loss: 0.08785484731197357
Parameter Norm: 46.08740749714319	 Gradient Norm: 10.0000005442104	 Loss: 0.07622012495994568
Parameter Norm: 46.087659697381646	 Gradient Norm: 10.000001470562907	 Loss: 0.07849033176898956
Parameter Norm: 46.088049951649346	 Gradient Norm: 9.999999040416002	 Loss: 0.09308288246393204
Parameter Norm: 46.08851439099369	 Gradient Norm: 10.000000203918193	 Loss: 0.08555015921592712
Parameter Norm: 46.089066800647565	 Gradient Norm: 9.999999737648691	 Loss: 0.0961778461933136
Parameter Norm: 46.08971641198786	 Gradient Norm: 9.999999735869459	 Loss: 0.08333830535411835
Parameter Norm: 46.09025260990197	 Gradient Norm: 10.000000087622192	 Loss: 0.07254235446453094
Parameter Norm: 46.090883143175965	 Gradient Norm: 9.999998262961181	 Loss: 0.08381403982639313
Parameter Norm: 46.09133909309581	 Gradient Norm: 10.000003112852067	 Loss: 0.07378001511096954
Parameter Norm: 46.09168983024502	 Gradient Norm: 9.99999918528714	 Loss: 0.08724761754274368
Parameter Norm: 46.09191970026169	 Gradient Norm: 10.0000004753368	 Loss: 0.10963472723960876
Parameter Norm: 46.09201547384655	 Gradient Norm: 4.648281045712159	 Loss: 0.07364040613174438
Parameter Norm: 46.09205337684046	 Gradient Norm: 7.605870711625876	 Loss: 0.07404797524213791
Parameter Norm: 46.09211092235906	 Gradient Norm: 10.000000456834988	 Loss: 0.07604630291461945
Parameter Norm: 46.092276465768926	 Gradient Norm: 9.999999381427976	 Loss: 0.08556921780109406
Parameter Norm: 46.09251435073211	 Gradient Norm: 1.3940220301374129	 Loss: 0.07957618683576584
Parameter Norm: 46.09273128702623	 Gradient Norm: 10.000000591223547	 Loss: 0.07752875983715057
Parameter Norm: 46.09311396928612	 Gradient Norm: 10.000000077664357	 Loss: 0.09197715669870377
Parameter Norm: 46.09335462808762	 Gradient Norm: 10.000001296157587	 Loss: 0.0632077306509018
Parameter Norm: 46.093730735785094	 Gradient Norm: 10.000001026760117	 Loss: 0.07825014740228653
Parameter Norm: 46.09393413451979	 Gradient Norm: 9.999999003141621	 Loss: 0.08298888802528381
Parameter Norm: 46.09399854402341	 Gradient Norm: 9.999998941568341	 Loss: 0.08952128142118454
Parameter Norm: 46.09394486018974	 Gradient Norm: 10.00000047939803	 Loss: 0.08309134840965271
Parameter Norm: 46.09381747342554	 Gradient Norm: 9.999999531952295	 Loss: 0.08645881712436676
Parameter Norm: 46.09368114017833	 Gradient Norm: 9.99999885432623	 Loss: 0.06823142617940903
Parameter Norm: 46.093683185393516	 Gradient Norm: 10.00000057857083	 Loss: 0.0941811129450798
Parameter Norm: 46.09382436941827	 Gradient Norm: 10.000002595710598	 Loss: 0.09922798722982407
Parameter Norm: 46.09406134961327	 Gradient Norm: 9.99999870650013	 Loss: 0.0911589041352272
Parameter Norm: 46.09440223991041	 Gradient Norm: 9.999999461182158	 Loss: 0.08156590908765793
Parameter Norm: 46.094828447125046	 Gradient Norm: 10.00000010128076	 Loss: 0.07694219052791595
Parameter Norm: 46.09537000791856	 Gradient Norm: 6.749224657313072	 Loss: 0.09406797587871552
Parameter Norm: 46.09621716648741	 Gradient Norm: 9.999997792118105	 Loss: 0.08182942122220993
Parameter Norm: 46.09692930593393	 Gradient Norm: 9.999998300358596	 Loss: 0.08177705109119415
Parameter Norm: 46.09744474480999	 Gradient Norm: 10.000001068267869	 Loss: 0.09183178097009659
Parameter Norm: 46.09780658369256	 Gradient Norm: 10.000000369791012	 Loss: 0.10655374825000763
Parameter Norm: 46.097995481411424	 Gradient Norm: 9.999999613722846	 Loss: 0.09197863936424255
Parameter Norm: 46.098052829416915	 Gradient Norm: 9.46468161713641	 Loss: 0.09484309703111649
Parameter Norm: 46.09814914835387	 Gradient Norm: 5.583460049507691	 Loss: 0.08390931785106659
Parameter Norm: 46.09823818271666	 Gradient Norm: 7.568705683184261	 Loss: 0.07130222767591476
Parameter Norm: 46.098243783230814	 Gradient Norm: 9.999997523093068	 Loss: 0.08390096575021744
Parameter Norm: 46.098179269131705	 Gradient Norm: 10.000000446603838	 Loss: 0.07751233875751495
Parameter Norm: 46.09825683475758	 Gradient Norm: 9.99999707451365	 Loss: 0.09310923516750336
Parameter Norm: 46.098467525522246	 Gradient Norm: 10.000001640888012	 Loss: 0.08095856755971909
Parameter Norm: 46.09879005145165	 Gradient Norm: 10.00000055985687	 Loss: 0.09348530322313309
Parameter Norm: 46.09917749809547	 Gradient Norm: 10.000000559432744	 Loss: 0.09678031504154205
Epoch 30: Training Loss 0.03699334984928672
Epoch 30: Validation Loss 0.041445011632115995
Parameter Norm: 46.09967210480471	 Gradient Norm: 10.00000045705889	 Loss: 0.09724309295415878
Parameter Norm: 46.10028763382044	 Gradient Norm: 4.666276897868125	 Loss: 0.0745522752404213
Parameter Norm: 46.10114091336183	 Gradient Norm: 10.000001096964226	 Loss: 0.09289118647575378
Parameter Norm: 46.101824373123044	 Gradient Norm: 10.000001115688413	 Loss: 0.07360833138227463
Parameter Norm: 46.10232440086713	 Gradient Norm: 10.000000513411033	 Loss: 0.09258575737476349
Parameter Norm: 46.102677656295164	 Gradient Norm: 9.99999767693577	 Loss: 0.11053190380334854
Parameter Norm: 46.10287950189487	 Gradient Norm: 1.5209856377469282	 Loss: 0.08394329994916916
Parameter Norm: 46.1027694204514	 Gradient Norm: 9.999997260361415	 Loss: 0.08946001529693604
Parameter Norm: 46.10258061769966	 Gradient Norm: 9.999998119236523	 Loss: 0.07574309408664703
Parameter Norm: 46.10231854668626	 Gradient Norm: 10.000000953331153	 Loss: 0.08030246198177338
Parameter Norm: 46.102234135008686	 Gradient Norm: 9.999999429256789	 Loss: 0.09146086871623993
Parameter Norm: 46.10229737557808	 Gradient Norm: 9.999997927705465	 Loss: 0.07718391716480255
Parameter Norm: 46.10231864839423	 Gradient Norm: 6.347917389445266	 Loss: 0.07162124663591385
Parameter Norm: 46.10241819539808	 Gradient Norm: 10.000001763629232	 Loss: 0.07044865190982819
Parameter Norm: 46.10263382945391	 Gradient Norm: 10.000001569359702	 Loss: 0.0733928233385086
Parameter Norm: 46.10297895260953	 Gradient Norm: 10.000001326390496	 Loss: 0.09022738039493561
Parameter Norm: 46.10338619028619	 Gradient Norm: 9.9999999988842	 Loss: 0.07377879321575165
Parameter Norm: 46.103739398780924	 Gradient Norm: 2.2701595193608357	 Loss: 0.07232456654310226
Parameter Norm: 46.10424002210312	 Gradient Norm: 10.000000852837625	 Loss: 0.08672244846820831
Parameter Norm: 46.10459147392269	 Gradient Norm: 10.000000352153041	 Loss: 0.08196113258600235
Parameter Norm: 46.104824642680136	 Gradient Norm: 1.7768013980024095	 Loss: 0.06614026427268982
Parameter Norm: 46.10513621818638	 Gradient Norm: 9.99999845665348	 Loss: 0.08602175861597061
Parameter Norm: 46.10536912500704	 Gradient Norm: 10.000000687370267	 Loss: 0.07643505185842514
Parameter Norm: 46.105721416919046	 Gradient Norm: 9.999999147707797	 Loss: 0.09030316025018692
Parameter Norm: 46.106164810778445	 Gradient Norm: 10.000000349300203	 Loss: 0.0875389575958252
Parameter Norm: 46.10665572693473	 Gradient Norm: 10.000001626037069	 Loss: 0.06360573321580887
Parameter Norm: 46.10720851006599	 Gradient Norm: 9.999999231477812	 Loss: 0.08791734278202057
Parameter Norm: 46.10786386192234	 Gradient Norm: 9.999999229926544	 Loss: 0.0945563092827797
Parameter Norm: 46.10834513871359	 Gradient Norm: 10.00000027073341	 Loss: 0.07349883019924164
Parameter Norm: 46.10857958243397	 Gradient Norm: 9.999999875559386	 Loss: 0.06978937238454819
Parameter Norm: 46.108675106507214	 Gradient Norm: 10.000000114681129	 Loss: 0.07691529393196106
Parameter Norm: 46.10857540891198	 Gradient Norm: 9.99999703151464	 Loss: 0.08583604544401169
Parameter Norm: 46.10839676250314	 Gradient Norm: 10.000001323328776	 Loss: 0.07937175035476685
Parameter Norm: 46.10836964525644	 Gradient Norm: 10.000000154160755	 Loss: 0.07281932234764099
Parameter Norm: 46.108276576379424	 Gradient Norm: 9.999997935050118	 Loss: 0.08857382833957672
Parameter Norm: 46.108347133718546	 Gradient Norm: 10.000000063421831	 Loss: 0.08163513988256454
Parameter Norm: 46.108561570282326	 Gradient Norm: 10.000000775296435	 Loss: 0.08113976567983627
Parameter Norm: 46.10890090439696	 Gradient Norm: 9.999999744905166	 Loss: 0.07365480065345764
Parameter Norm: 46.109382799443246	 Gradient Norm: 9.99999939007978	 Loss: 0.07668845355510712
Parameter Norm: 46.10994598313839	 Gradient Norm: 9.999998912864893	 Loss: 0.07933488488197327
Parameter Norm: 46.110352889097456	 Gradient Norm: 9.999997883560702	 Loss: 0.0837833508849144
Parameter Norm: 46.11062364455105	 Gradient Norm: 10.00000021136292	 Loss: 0.09730610996484756
Parameter Norm: 46.110760417563164	 Gradient Norm: 9.999997737216406	 Loss: 0.08979621529579163
Parameter Norm: 46.11078441221706	 Gradient Norm: 9.999998323877438	 Loss: 0.06568462401628494
Parameter Norm: 46.110718348718905	 Gradient Norm: 9.999997907209023	 Loss: 0.07223956286907196
Parameter Norm: 46.11068202575667	 Gradient Norm: 10.000001166355558	 Loss: 0.0712374821305275
Parameter Norm: 46.110758434545374	 Gradient Norm: 10.00000166125659	 Loss: 0.08325672894716263
Parameter Norm: 46.11093943538144	 Gradient Norm: 10.00000225609483	 Loss: 0.07062851637601852
Parameter Norm: 46.11121399455914	 Gradient Norm: 9.999999613196067	 Loss: 0.09051559120416641
Parameter Norm: 46.11153234631763	 Gradient Norm: 9.999999801775731	 Loss: 0.07594266533851624
Parameter Norm: 46.111920352414145	 Gradient Norm: 9.999999230629156	 Loss: 0.0819956436753273
Parameter Norm: 46.11223109281861	 Gradient Norm: 9.999999470509968	 Loss: 0.06380337476730347
Parameter Norm: 46.112658108806734	 Gradient Norm: 10.000002265205339	 Loss: 0.06407519429922104
Parameter Norm: 46.11290521704254	 Gradient Norm: 9.99999860194251	 Loss: 0.09512187540531158
Parameter Norm: 46.113032583499994	 Gradient Norm: 9.999997656426464	 Loss: 0.08700542896986008
Parameter Norm: 46.113252949581565	 Gradient Norm: 9.999998934565022	 Loss: 0.0774025097489357
Parameter Norm: 46.11357182803176	 Gradient Norm: 9.999999813331698	 Loss: 0.08100660890340805
Parameter Norm: 46.11374159630932	 Gradient Norm: 2.057023058284627	 Loss: 0.07600393146276474
Parameter Norm: 46.11395015884085	 Gradient Norm: 10.000000906163283	 Loss: 0.07915037125349045
Parameter Norm: 46.11430440375682	 Gradient Norm: 10.00000130765038	 Loss: 0.08269196003675461
Parameter Norm: 46.11454531403797	 Gradient Norm: 10.000001726998015	 Loss: 0.09413821250200272
Parameter Norm: 46.11464147728068	 Gradient Norm: 9.999998768590793	 Loss: 0.09455139189958572
Parameter Norm: 46.114620817161324	 Gradient Norm: 9.999999137407984	 Loss: 0.07728616148233414
Parameter Norm: 46.114545643480525	 Gradient Norm: 4.067710352500762	 Loss: 0.06852716207504272
Parameter Norm: 46.11469024073925	 Gradient Norm: 9.999999392761788	 Loss: 0.08031429350376129
Parameter Norm: 46.115080080124656	 Gradient Norm: 9.999998316164916	 Loss: 0.0801471397280693
Parameter Norm: 46.11560210893276	 Gradient Norm: 9.999999489505964	 Loss: 0.09247488528490067
Parameter Norm: 46.11626767483995	 Gradient Norm: 1.3945080722363326	 Loss: 0.08017347753047943
Parameter Norm: 46.11691651754991	 Gradient Norm: 9.999996592020851	 Loss: 0.09340842813253403
